,text,label
8215,join donating learning next horizon covid relief fund fund organization help vulnerable around globe get critical support need food shelter medical care httpstcobnuwovevpywe cisco,1
8216,current fav white choc macadamia peanut butter old stand loved gingerbread holiday mmmmm,0
8217,old black men time fkn nickel bag weed cant get fuk doesnt get covid easy mofo suffer throw mask tell pray wheres petition httpstcouyzmozb,1
8218,england waiting lockdown uganda vibe dopest httpstcocizfggrsnbssnl nbssnl,1
8219,lets stay negative amidst pandemic,1
8220,gotten positive test result tip advice doctor handle mild moderate even asymptomatic case need seek emergency help,1
8221,thank pas great team behind,0
8222,cnn subscription google reader couldnt help repost,0
8223,mer got form awredy thanx,0
8224,china new covid coronavirus case frozen food worker tianjin november httpstcoplxdpubl,1
8225,mmm much better fanks never green teajust rooibos sip tea eats chocolate sent virtual waiter,0
8226,taylor swift joe jonas looked really good together kinda sad broke,0
8227,busy part sussex weekend lot listener say didnt feel like lockdown town beauty spot,1
8228,omg wanna cry saw little kid beat nanny spiketv sad cry scary,0
8229,seriously considering going beach bleak,0
8230,first update twitter let see work,0
8231,global figure every earth died covid fuss,1
8232,sure owned leftist wonder people stop trying politicize pandemic imagine choosing belie,1
8233,trying transfer domain network solution like getting root canal lot pain,0
8234,scary lie httpstcoswhwhliz,1
8235,key worker autistic complex need worked whole lockdown year awful many different reason praying win debt free httpstcotruahuguwrpltpinkmonday,1
8236,wont avert second wave take necessary precaution minimise impact side eye,1
8237,yes nap doe sound good,0
8238,getting ready see haileys play hsm shes sharpay,0
8239,watching jane tntone old faves girl bad viggo legging catch coolness,0
8240,agreed people really mad governor trying save life middle pandemic cause want keep partying lol idiocy,1
8241,yeah come never invite,0
8242,babe tried texting answer yet,0
8243,hundred pupil sent home self isolate,1
8244,paper please fascist blasio unleashes covid checkpoint catch fine nyc traveler violate holiday quarantine zero hedge,1
8245,say thats real pizza thats gross lol actually agree,0
8246,even subtle one,0
8247,loving get day working home,1
8248,haha enjoy day,0
8249,finished pandemic prayer sevenday family prayer guide bible reading plan check httpstcocfqfkkgun httpstcoxbhaplyuxr,1
8250,omg jest fininshed cleaning tolets sooooooo gross,0
8251,wisdom teeth mom wont give good pain pill tylenol doesnt work got leaked warm pea night miss lab,0
8252,sooo sad many health care worker died covid,1
8253,ummmmm biden president trump every state surge thanks guy please stop typing lie dumb fuk,1
8254,covid would softball volleyball httpstconuzsssqldg,1
8255,way wld wear mask forever,1
8256,majority pretext excuse come right thing keep safe covid bcpoli bced covid,1
8257,animall cruelty haha didnt put dryer would cruelty try bite jsut tickle,0
8258,didnt fail america set america attempted soft couppeople need stop,1
8259,time year get quarantine chill set help find next customer,1
8260,yes likely generational problem quick pause httpstcokjyijdfc,1
8261,mia nicoles twitter,0
8262,dizzy wanna lie die calorie arent gonna balk ignore,0
8263,hope today fast really dont feel like going work hot,0
8264,niece layla adorable cry hold,0
8265,mmmm croissant breakfast great nice sharing work colleague,0
8266,nahhman swear dont feel sick look sick good,0
8267,goo sweet delightful anything,0
8268,robert pattinson remembering ledge night last nightt,0
8269,seen favorite auntie like month suspicious mom finally let milf,1
8270,many reason crime family ignores covid mishandling denying definitely last straw,1
8271,placed matt breida reserve covid reserve listdolphins,1
8272,story favorite child bookstore told favorite,1
8273,covid test dress rehearsal see human race set greed animosity hatred difference aside order work together solve common problem think covid bad climate change much much harder even devastating,1
8274,sure want hoping dont move far either wouldnt able hang guy,0
8275,girl set become mum couldnt even keep silkworm alive remember accidentally killed one,0
8276,wow sweet thing say smooooooooch,0
8277,wish badly clinic baby miss,0
8278,got twitter help deleting protester heard violence end,0
8279,pizza guy delivering higher margin good along pizza jag careful order,0
8280,harry potter sad though,0
8281,england ever unite sturgeon wreck union appeases brussels blm destroys statue want,1
8282,disabled person handed universal credit sanction lockdown httpstcofcjxibmoxcsanctionsmustgo disability,1
8283,finished making hannahs gunna sunbathe garden,0
8284,sad broke heart,0
8285,covid toll last seven day highest nation dec death,1
8286,capitalism attack left right promising vaccine reminder profitdriven market,1
8287,tired pissed bone marathon time goal day episode,0
8288,anybody please confirm,1
8289,proud way ignored cygnus report prepared disaster thus allowed bbc news coronavirus boris johnson proud ppe contract httpstcokkgbixzu,1
8290,several way improve empathy environment including focusing personal communication via work wfh leadership,1
8291,friendly yes harmless yes classic reading girl yes simple much whatcha writing,0
8292,death linked covid linked cant tell straight many people actually died covid,1
8293,staff one melbournes busiest covid hospital finally getting reprieve busy stressful year spending much needed time family head holiday season today,1
8294,starting tomorrow vow tweet alyssa continue follow facebook update mobilly,0
8295,fun twitter love people know sign,0
8296,antiscientific loony dogma right must continue demand see data evidence using try,1
8297,two western diplomat told afp denied entry courthouse hearing pretext coronavi,1
8298,today sharing tip cope restriction winter lot people mental health monday,1
8299,hit blog yesterday one comment make sad girl,0
8300,yeeeeeeeey finally send happy father day bob know late really difficult talk,0
8301,trump official held first operation warp speed briefing biden transition team focus,1
8302,sydney part slowly coming lockdown may sydney australia australia,1
8303,sao paolo begin importing chinese covid vaccine amid resistance bolsonaro,1
8304,please dont mad,0
8305,ive hour sleep last day loading coffee,0
8306,soooo ive decided least photogenic person ive ever met yearbook monrovia high school anything resembles drama,0
8307,across town one ice rink converted covid hospital resident take ice city biggest outdoor rink open winter pandemic coronavirus,1
8308,getting stinking cold,0
8309,advanced use case come early thanks via covid tech virtual realit,1
8310,sunday highest single day positive percentage state reported since nov average daily,1
8311,delighted hear covid week indiscriminately killing people christmas middle class nonce everyone round dry turkey shite port,1
8312,currently since end october bbc cut freelance news budget idea new year course still feature writing work tbuses home try memory,1
8313,everyone stop middle pandemic one allowed fun thanksgiving christmas certainly alt unis,1
8314,mindful update adam memorial hospital icu full total inpatient covid patient please help slow,1
8315,breaking kndk reporting positive covid case identified oakes football team tornad,1
8316,oklahoma fun brought back memory calamity jane last year,0
8317,blast chicago peep morgan miss city life,0
8318,good effort guess attempt bday greeting epic fail,0
